Tournament,Category,Pool,Name,Nationality,Kata,TEC1,TEC2,TEC3,TEC4,TEC5,TEC6,TEC7,ATH1,ATH2,ATH3,ATH4,ATH5,ATH6,ATH7,Score
Karate1 Series A - Salzburg 2019,Male Kata, 10 / 16,CERBIONI MICHELE,ITA,Anan Dai,5.8,6.8,6.0,7.0,6.8,6.2,6.6,5.4,6.6,6.2,6.8,6.8,6.4,6.4,19.54
Karate1 Series A - Salzburg 2019,Male Kata, 10 / 16,TOMISAWA KENSHIN,JPN,Unsu,8.0,8.0,8.4,8.4,7.8,8.0,8.2,8.0,8.0,8.6,8.2,7.8,8.0,8.4,24.2
Karate1 Series A - Salzburg 2019,Male Kata, 10 / 16,TRANIER LOICK,FRA,Unsu,7.6,7.8,8.8,7.2,7.8,7.4,7.6,7.4,7.8,8.8,7.4,8.0,7.6,7.8,23.06
Karate1 Series A - Salzburg 2019,Male Kata, 10 / 16,PANAGIA GIUSEPPE,ITA,Unsu,7.2,8.4,8.4,6.4,7.2,7.4,7.0,7.8,8.4,8.6,7.0,7.4,7.8,7.4,22.16
Karate1 Series A - Salzburg 2019,Male Kata, 10 / 16,SHAWKY AHMED,EGY,Unsu,8.0,7.0,8.6,8.0,8.2,7.4,7.6,7.8,7.0,8.8,8.0,8.2,7.4,8.0,23.66
Karate1 Series A - Salzburg 2019,Male Kata, 10 / 16,TORRES GUTIERREZ ARIEL,USA,Suparinpei,8.6,8.2,8.8,8.2,8.0,7.6,7.4,8.6,8.4,8.8,8.2,7.8,7.8,7.6,24.4
Karate1 Series A - Salzburg 2019,Male Kata, 10 / 16,KIM VALENTIN,RUS,Gankaku,7.6,8.0,8.0,7.0,7.6,7.2,7.2,7.6,7.8,7.8,7.6,7.4,7.2,7.6,22.52
Karate1 Series A - Salzburg 2019,Male Kata, 10 / 16,CHIEN YU-TING,TPE,Anan Dai,8.0,8.2,8.4,7.6,7.4,7.4,8.0,7.6,8.0,8.0,8.0,7.4,7.4,8.2,23.6
Karate1 Series A - Salzburg 2019,Male Kata, 10 / 16,DEGHALI RAYANE,BEL,Kanku Sho,5.8,6.6,6.4,6.4,6.8,6.6,7.0,5.4,6.8,6.2,6.4,6.4,6.4,7.0,19.48
Karate1 Series A - Salzburg 2019,Male Kata, 10 / 16,UJIHARA YUKI,SUI,Anan Dai,8.4,8.6,9.0,8.2,7.8,7.2,7.6,7.8,8.6,8.8,8.2,7.8,7.4,7.6,24.22
Karate1 Series A - Salzburg 2019,Male Kata, 10 / 16,MOTO KAZUMASA,JPN,Gojushiho Dai,9.2,8.8,9.4,8.8,8.2,8.2,8.4,9.0,8.8,9.0,8.8,8.0,7.8,8.6,26.06
Karate1 Series A - Salzburg 2019,Male Kata, 10 / 16,VERGARA RODOLFO,CHI,Suparinpei,7.8,8.0,7.0,7.6,7.6,7.0,7.0,8.2,7.8,7.2,7.6,7.8,7.4,7.2,22.38
Karate1 Series A - Salzburg 2019,Male Kata, 11 / 16,PE MANUEL,ITA,Unsu,6.8,7.0,7.2,7.2,6.8,6.8,6.6,7.2,7.8,7.0,7.6,6.6,6.6,6.8,20.72
Karate1 Series A - Salzburg 2019,Male Kata, 11 / 16,SONNEMA RICK,NED,Gojushiho Sho,7.2,8.2,7.2,8.2,7.0,7.0,7.4,7.4,8.4,7.2,7.8,6.6,6.8,7.0,21.74
Karate1 Series A - Salzburg 2019,Male Kata, 11 / 16,CAEIROS JORGE,POR,Gankaku,6.4,7.8,7.0,8.4,7.2,7.8,8.0,6.8,8.0,6.8,7.8,6.6,7.6,7.4,22.5
Karate1 Series A - Salzburg 2019,Male Kata, 11 / 16,TRUONG KHAI,SWE,Suparinpei,7.2,8.0,7.4,8.2,6.8,7.4,7.8,6.8,8.2,7.2,7.8,6.6,7.2,7.2,22.3
Karate1 Series A - Salzburg 2019,Male Kata, 11 / 16,KIKUCHI RYONOSUKE,JPN,Paiku,7.8,7.8,7.4,8.6,7.8,8.4,8.6,8.2,8.0,7.2,8.2,7.6,8.2,8.0,24.06
Karate1 Series A - Salzburg 2019,Male Kata, 11 / 16,SERRA CRISTIAN,ITA,Unsu,7.4,7.6,7.2,8.0,7.2,7.2,7.6,7.2,7.8,7.0,7.8,7.2,7.0,7.2,22.02
Karate1 Series A - Salzburg 2019,Male Kata, 11 / 16,ALEXANDER ZACHARY,TTO,Gojushiho Sho,5.4,7.8,6.8,8.0,5.8,7.0,7.2,5.8,7.6,6.6,7.4,5.4,6.6,6.4,20.58
Karate1 Series A - Salzburg 2019,Male Kata, 11 / 16,NGOAN KEWIN,FRA,Unsu,7.8,8.2,7.4,8.4,7.6,7.4,7.8,8.2,8.4,7.2,8.2,7.6,7.2,7.6,23.26
Karate1 Series A - Salzburg 2019,Male Kata, 11 / 16,MOREIRA SILVIO,AND,Kanku Sho,6.8,7.6,6.8,8.2,6.2,7.2,7.2,7.0,7.8,6.4,7.8,6.6,6.8,7.0,21.08
Karate1 Series A - Salzburg 2019,Male Kata, 11 / 16,HUSAIN MOHAMMAD,KUW,Gojushiho Dai,7.4,7.6,7.0,8.4,7.4,7.4,7.6,7.2,7.8,6.8,8.4,7.6,7.2,7.6,22.4
Karate1 Series A - Salzburg 2019,Male Kata, 11 / 16,GHINAMI ALESSIO,ITA,Kanku Sho,7.8,8.0,7.4,8.6,8.2,8.0,8.4,8.2,8.2,7.2,8.4,8.2,7.8,8.0,24.26
Karate1 Series A - Salzburg 2019,Male Kata, 11 / 16,SPERATI ANDREA,ITA,Anan Dai,8.0,8.2,7.4,8.4,7.4,7.4,8.0,8.2,8.0,7.2,8.2,7.6,7.2,7.4,23.28
Karate1 Series A - Salzburg 2019,Male Kata, 11 / 16,SKLONNYY VALENTYN,UKR,Gojushiho Sho,7.4,8.0,7.2,8.0,7.2,7.4,7.4,7.2,8.2,7.0,8.0,7.6,7.2,7.2,22.14
Karate1 Series A - Salzburg 2019,Male Kata, 11 / 16,BUCHINGER LUKAS,AUT,Gojushiho Sho,7.2,8.2,6.8,7.8,7.8,7.6,7.2,7.0,8.0,6.6,8.0,8.0,7.2,7.0,22.48
Karate1 Series A - Salzburg 2019,Male Kata, 12 / 16,IODICE ALESSANDRO,ITA,Unsu,7.2,8.2,8.4,8.2,8.0,7.6,7.4,7.0,8.2,8.2,8.0,8.4,7.6,7.2,23.8
Karate1 Series A - Salzburg 2019,Male Kata, 12 / 16,OCSOVAI GERGŐ,HUN,Unsu,7.0,7.4,8.0,6.8,7.8,7.0,7.6,6.8,7.6,8.2,7.2,7.6,7.2,7.4,22.06
Karate1 Series A - Salzburg 2019,Male Kata, 12 / 16,SUVAJCEVIC STEFAN,SRB,Gankaku,7.4,7.8,8.4,7.4,8.2,7.8,7.8,7.2,8.2,8.6,7.2,8.4,7.4,7.6,23.34
Karate1 Series A - Salzburg 2019,Male Kata, 12 / 16,ERMENC IVAN,CRO,Unsu,6.8,7.8,8.2,7.0,7.4,7.2,7.4,6.6,7.6,8.0,7.2,7.6,7.2,7.2,22.0
Karate1 Series A - Salzburg 2019,Male Kata, 12 / 16,ALASMARI MESFER,KSA,Gojushiho Sho,7.0,7.8,7.8,7.6,7.2,7.2,7.6,7.0,7.6,7.6,7.6,7.4,7.0,7.2,22.34
Karate1 Series A - Salzburg 2019,Male Kata, 12 / 16,SELIAZNIOU ANTON,BLR,Suparinpei,7.6,7.6,8.2,7.4,7.4,7.2,7.4,7.4,7.4,8.2,7.2,7.6,6.8,7.2,22.28
Karate1 Series A - Salzburg 2019,Male Kata, 12 / 16,VUKOVIC SRDJAN,MNE,Gojushiho Sho,7.2,8.0,8.2,7.6,7.6,6.8,7.6,6.8,7.8,8.4,7.8,7.4,6.8,7.4,22.74
Karate1 Series A - Salzburg 2019,Male Kata, 12 / 16,STERNISA NEJC,SLO,Gojushiho Sho,6.8,7.4,8.2,6.8,8.2,6.6,7.0,6.6,7.4,8.6,7.2,8.4,7.2,6.8,21.38
Karate1 Series A - Salzburg 2019,Male Kata, 12 / 16,HU XIUTAO,CHN,Suparinpei,7.6,7.6,8.6,7.2,7.6,7.8,7.4,7.6,7.4,8.8,7.4,7.8,7.2,7.2,22.68
Karate1 Series A - Salzburg 2019,Male Kata, 12 / 16,DRESCHER YANNICK,GER,Unsu,6.6,7.4,8.0,7.6,6.6,6.8,6.8,6.4,7.4,8.2,7.6,6.8,6.6,6.6,20.94
Karate1 Series A - Salzburg 2019,Male Kata, 12 / 16,MOBILIO MARCO,ITA,Sansai,7.4,7.6,8.4,7.8,8.2,7.4,7.6,7.2,7.8,8.6,7.8,8.4,7.8,7.4,23.12
Karate1 Series A - Salzburg 2019,Male Kata, 12 / 16,ANDREANI LUCA,ITA,Chibana No Kushanku,6.2,7.2,8.2,6.6,6.4,6.6,6.6,6.0,7.4,8.0,6.6,6.2,6.8,6.4,19.8
Karate1 Series A - Salzburg 2019,Male Kata, 12 / 16,NOEL ARTHUR,FRA,Gojushiho Sho,7.0,7.8,8.2,7.2,7.2,7.0,7.2,7.0,7.6,8.2,7.2,7.0,6.8,7.0,21.48
Karate1 Series A - Salzburg 2019,Male Kata, 12 / 16,SHODIBEKOV KHAMDAMJON,UZB,Papuren,7.2,7.2,8.0,7.6,7.6,6.6,7.2,7.0,7.2,8.4,7.8,7.8,7.0,7.0,22.0
Karate1 Series A - Salzburg 2019,Male Kata, 12 / 16,SHIMBABA ISSEI,JPN,Anan,7.8,9.0,8.6,9.2,8.6,8.4,8.6,7.6,8.6,8.8,9.0,8.8,7.6,8.4,25.8
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,KAROHS CHRISTIAN,GER,Unsu,7.4,6.8,6.6,7.4,7.0,6.4,6.6,7.0,7.0,6.8,7.4,7.0,6.4,6.4,20.52
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,PEREDA ELORDUY XABIER,ESP,Gojushiho Sho,8.4,7.4,7.2,8.4,7.4,6.8,7.6,8.2,7.6,7.0,8.4,7.6,6.8,7.4,22.46
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,MACZKA BARTOSZ,POL,Gojushiho Sho,8.0,7.4,7.0,7.8,7.2,7.0,7.2,8.0,7.2,7.2,7.8,7.4,7.0,7.0,21.8
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,PETERS ADAM,ENG,Suparinpei,6.4,7.2,7.2,8.0,7.0,7.2,7.4,6.2,6.8,7.0,7.6,6.8,7.0,7.2,21.36
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,BARTUSKA DOMINIK,CZE,Gojushiho Dai,8.2,7.6,7.4,7.8,7.2,7.4,6.8,8.4,7.8,7.2,8.0,7.4,7.6,7.0,22.52
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,RISTIC DIMITRIJE,SRB,Kanku Sho,6.6,6.6,6.8,7.2,7.0,7.0,6.6,6.2,6.8,6.8,7.2,7.2,6.8,6.6,20.4
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,RABEHI SMAIL,ALG,Unsu,6.0,6.8,6.8,7.8,6.6,6.8,6.4,6.0,7.2,6.8,7.6,6.8,7.0,6.4,20.32
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,BRITOVSEK MARCEL,SLO,Gojushiho Dai,6.6,6.8,6.8,7.2,6.6,7.2,6.6,6.8,6.8,6.8,7.0,7.0,7.0,6.8,20.32
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,OZDEMIR ENES,TUR,Kanku Sho,9.2,8.0,8.2,8.8,7.8,8.4,8.2,9.4,8.2,8.2,8.8,8.2,8.4,8.2,24.8
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,ELHAKIMI ADNANE,MAR,Unsu,8.8,8.2,8.0,9.0,7.6,7.8,8.0,8.4,8.0,8.0,9.0,8.0,8.0,8.2,24.2
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,PAVENTO ANTONIO,ITA,Gankaku,6.0,6.2,6.8,6.8,6.8,6.6,6.4,5.8,6.4,6.8,6.8,6.8,6.8,6.4,19.86
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,ZEMOURI AHMED,FRA,Gojushiho Dai,8.0,8.2,7.8,8.2,7.4,7.8,7.6,8.2,8.4,7.8,8.6,7.6,7.8,7.8,23.66
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,TOZAKI TAISHI,USA,Chatanyara Kushanku,8.2,7.8,8.0,8.8,7.6,7.6,8.0,7.6,8.2,8.0,8.6,7.6,7.6,8.2,23.8
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,ZOHAIRY NOUR,EGY,Kanku Sho,8.6,7.8,8.2,7.8,7.6,7.6,7.8,8.4,7.8,8.0,8.0,7.8,7.8,8.0,23.52
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,SKOVORODNIKOV EMIL,RUS,Gojushiho Sho,9.0,8.4,8.0,8.0,7.4,8.0,7.6,8.8,8.6,8.2,8.2,8.0,8.0,7.6,24.12
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,SEN BHASKAR,BEL,Anan,5.4,6.6,6.8,6.8,6.8,6.6,7.4,5.4,6.6,7.0,6.8,6.8,6.6,7.6,20.2
Karate1 Series A - Salzburg 2019,Male Kata, 13 / 16,HORIBA YUHEI,JPN,Kururunfa,9.0,8.6,8.4,9.2,7.6,8.4,8.2,9.4,8.8,8.4,9.2,8.0,8.0,8.4,25.46
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,PINTER MORENO EMANUELLE,CRO,Unsu,5.6,6.8,7.6,7.0,7.8,7.0,6.8,5.4,7.0,7.6,7.0,7.8,6.8,6.8,20.8
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,FABIÁN PETER,SVK,Anan,7.4,7.6,7.2,7.8,8.6,7.4,7.2,7.2,7.8,7.6,8.0,8.8,7.2,7.0,22.46
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,MIJAC VLADIMIR,MNE,Gojushiho Sho,6.6,7.4,7.4,8.0,7.8,7.6,7.8,6.4,8.0,8.0,8.0,8.0,7.6,8.0,23.16
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,MATSUDA RYUKI,JPN,Chatanyara Kushanku,8.4,7.4,7.6,8.2,8.8,8.4,7.2,8.2,7.6,8.2,8.2,8.6,8.2,7.2,24.32
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,BUCHINGER CHRISTOPH,AUT,Gojushiho Sho,5.4,7.2,7.4,7.2,7.8,7.2,7.2,5.2,7.4,7.0,7.2,7.6,7.0,7.0,21.48
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,TIUKH NIKITA,UKR,Suparinpei,6.8,7.4,7.6,7.4,7.8,7.6,7.2,6.4,7.4,8.0,7.2,7.8,7.2,7.2,22.22
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,BAREIKA MAKSIM,BLR,Anan Dai,6.2,7.2,7.4,7.2,7.0,7.0,7.0,6.0,7.2,7.2,7.2,6.8,6.8,6.8,21.08
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,YAO MENGJIE,CHN,Suparinpei,7.2,7.2,7.0,7.6,7.4,7.8,7.0,7.0,7.0,6.8,7.4,7.2,7.6,7.0,21.62
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,OTERO MAYDEU DANIEL,ESP,Unsu,7.2,7.4,7.4,7.8,8.2,7.6,7.2,6.8,7.6,7.2,7.8,8.0,7.6,7.4,22.46
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,GALLO GIANLUCA,ITA,Gojushiho Sho,8.0,7.6,7.8,8.2,8.4,8.0,7.2,8.2,8.0,8.4,8.2,8.6,7.6,7.6,23.98
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,MARUANI JONATHAN,FRA,Gojushiho Dai,7.4,7.6,7.6,7.8,8.0,7.0,7.4,7.2,7.6,7.0,8.0,8.0,7.2,7.4,22.48
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,ALLWOOD MARTYN,AUS,Unsu,5.2,5.6,5.2,6.0,6.4,6.4,5.4,5.0,6.2,5.2,6.0,6.2,6.4,5.4,17.18
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,BECKERS MITCHELL,NED,Papuren,7.2,7.4,6.8,7.6,7.4,7.8,7.6,7.0,7.6,7.2,7.4,7.2,7.8,7.4,22.28
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,FORGACS TAMAS,HUN,Gankaku,7.4,7.6,8.2,8.2,8.8,8.2,7.8,7.2,7.6,8.4,8.2,8.8,8.2,7.6,24.14
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,SHAHRJERDI ABOLFAZL,IRI,Anan Dai,8.0,7.6,8.2,8.2,8.6,8.4,7.8,7.6,8.0,8.6,8.4,8.6,8.4,7.8,24.52
Karate1 Series A - Salzburg 2019,Male Kata, 14 / 16,SMORGUNER ILJA,GER,Chatanyara Kushanku,7.6,7.6,8.6,8.4,8.4,8.6,8.0,8.0,7.8,9.0,8.4,8.4,8.4,8.0,24.8
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,ROY RUBIO ALFREDO,ESP,Anan Dai,7.6,7.2,8.0,8.2,6.6,7.0,7.0,7.6,7.6,8.0,8.6,6.8,7.0,6.8,21.92
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,FORSTER VINCENT,AUT,Gojushiho Sho,7.0,7.2,8.2,6.8,6.6,7.4,7.2,6.8,7.4,8.0,7.6,6.8,6.8,7.0,21.34
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,GHALY KARIM,EGY,Gankaku,7.0,8.2,7.4,7.8,7.2,7.2,7.8,6.6,8.0,7.6,8.0,7.6,7.2,7.8,22.58
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,ESTRADA IAN,USA,Anan Dai,7.4,7.0,7.4,8.0,7.0,7.6,6.8,7.2,6.8,7.4,7.6,7.0,7.6,6.8,21.74
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,VOLOKHOV DENIS,RUS,Enpi,6.6,6.8,7.8,6.8,6.8,6.8,7.4,6.6,7.0,7.6,7.4,7.0,6.8,7.2,20.64
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,SZOLÁR PAVOL,SVK,Anan,7.4,8.0,8.8,8.4,7.2,7.6,7.6,7.8,8.0,8.8,8.8,7.8,7.4,7.4,23.32
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,TRAVES DYLAN,ENG,Unsu,6.6,7.2,8.2,6.0,7.8,7.2,7.4,6.8,7.0,8.0,6.6,7.8,7.0,7.6,21.74
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,TAS SAMI,ALG,Anan,6.6,6.8,7.6,6.2,7.2,6.6,6.8,6.8,6.6,7.6,7.2,7.6,6.6,6.6,20.32
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,GIULIANI ALESSIO,ITA,Unsu,7.4,8.0,8.6,7.6,7.2,7.2,8.0,7.4,8.0,8.4,8.0,7.4,7.0,8.2,23.12
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,RIHA MATEJ,CZE,Unsu,7.6,8.2,8.8,7.4,7.8,7.8,8.2,7.8,8.2,8.6,7.4,7.8,7.8,8.4,23.8
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,SZCZYPKOWSKI MAKSYMILIAN,POL,Gojushiho Dai,7.4,8.0,7.8,7.4,8.0,7.8,7.8,7.4,8.4,8.0,7.8,8.2,7.4,7.6,23.4
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,BÜHLER FABIO,GER,Anan Dai,7.2,6.4,6.8,7.8,7.0,6.8,6.4,7.0,6.6,6.8,7.0,7.2,7.6,6.2,20.66
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,JOJIC LAZAR,SRB,Anan Dai,6.6,6.6,6.6,6.2,6.6,6.2,6.4,6.6,6.8,6.8,6.4,6.8,6.2,6.4,19.66
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,AYATO KAI,JPN,Unsu,8.0,8.4,8.2,8.2,7.4,8.2,8.4,8.2,8.4,8.4,9.0,7.6,8.0,8.0,24.6
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,SINDELES SZABOLCS,HUN,Unsu,7.2,7.6,7.4,7.4,7.0,7.6,7.4,7.0,7.2,7.6,7.0,6.8,7.4,7.2,21.96
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,NAVARRO TEDDY,FRA,Unsu,6.4,7.0,6.0,7.0,7.0,7.4,6.8,6.0,6.6,6.6,6.4,7.0,7.4,6.6,20.5
Karate1 Series A - Salzburg 2019,Male Kata, 15 / 16,SALAZAR JOVER FRANCISCO JOSE,ESP,Anan Dai,8.2,7.8,8.4,8.0,8.0,8.4,8.0,8.2,8.4,8.4,7.6,8.2,8.2,8.6,24.38
Karate1 Series A - Salzburg 2019,Male Kata, 16 / 16,JÜTTNER PHILIP,GER,Gankaku,7.4,7.4,7.6,8.2,7.0,6.6,8.0,7.2,7.6,7.2,7.8,6.8,6.6,7.8,22.28
Karate1 Series A - Salzburg 2019,Male Kata, 16 / 16,FUNAKOSHI DAISUKE,JPN,Gojushiho,8.0,7.6,8.0,8.8,8.0,8.2,7.0,8.0,7.8,8.2,8.4,8.0,8.2,7.2,24.06
Karate1 Series A - Salzburg 2019,Male Kata, 16 / 16,ABADÍA FERNANDO,ESP,Suparinpei,7.6,7.2,7.2,6.4,6.6,7.0,7.2,7.2,7.2,7.0,6.6,6.6,6.8,7.4,21.28
Karate1 Series A - Salzburg 2019,Male Kata, 16 / 16,PHAM DAVID,SWE,Nipaipo,7.4,7.2,7.4,7.8,7.6,8.0,8.6,7.6,7.4,7.6,8.0,7.8,7.8,8.6,22.92
Karate1 Series A - Salzburg 2019,Male Kata, 16 / 16,ALMOSAWI SAYED MOHAMMAD,KUW,Gankaku,7.4,7.4,7.8,8.6,8.2,8.4,8.8,7.4,7.4,8.2,8.6,8.2,8.4,8.4,24.52
Karate1 Series A - Salzburg 2019,Male Kata, 16 / 16,LEMOS JOSÉ PEDRO,POR,Unsu,7.0,7.0,7.6,8.2,8.4,7.8,7.6,7.2,6.8,8.0,8.2,8.0,8.0,7.2,23.06
Karate1 Series A - Salzburg 2019,Male Kata, 16 / 16,WANG YI TA,TPE,Anan Dai,7.8,7.6,8.6,8.4,8.6,8.4,8.4,8.0,7.4,8.4,9.0,8.4,8.4,8.2,25.14
Karate1 Series A - Salzburg 2019,Male Kata, 16 / 16,DURRER ANDRIN,SUI,Anan,7.0,7.2,7.2,6.6,6.8,7.0,6.8,7.0,7.0,7.6,6.8,6.8,7.2,7.0,20.86
Karate1 Series A - Salzburg 2019,Male Kata, 16 / 16,ISIC FERRI,MKD,Gojushiho Sho,6.8,7.0,7.4,8.2,8.0,7.4,7.4,6.8,6.8,7.8,8.2,8.2,7.6,7.2,22.32
Karate1 Series A - Salzburg 2019,Male Kata, 16 / 16,NORDIN MOHD NORFARHAN,MAS,Anan Dai,7.6,7.2,7.4,8.4,7.4,7.2,7.0,7.4,7.2,7.2,8.2,7.4,6.8,6.8,21.94
Karate1 Series A - Salzburg 2019,Male Kata, 16 / 16,ISSOUFOU LABO ADAMOU,NIG,Unsu,6.6,6.8,6.6,6.6,6.6,6.0,5.8,6.6,6.8,7.0,6.8,6.8,6.2,5.6,19.92
Karate1 Series A - Salzburg 2019,Male Kata, 16 / 16,KUOK KIN HANG,MAC,Chatanyara Kushanku,7.2,7.2,7.8,7.4,7.4,6.6,8.6,7.4,7.2,8.2,8.0,7.2,6.6,8.4,22.18
Karate1 Series A - Salzburg 2019,Male Kata, 16 / 16,CASANOVA CLEIVER,VEN,Gojushiho Sho,7.6,7.4,7.6,8.2,7.0,6.6,8.2,7.6,7.2,8.0,8.4,6.8,6.6,8.2,22.66
Karate1 Series A - Salzburg 2019,Male Kata, 16 / 16,MATTEI LEONARDO,SMR,Unsu,6.2,7.0,6.4,6.4,6.6,6.8,6.4,6.2,7.0,6.8,6.6,6.4,7.0,6.6,19.58
Karate1 Series A - Salzburg 2019,Male Kata R2-G1, 1 / 1,BARRECA MIRKO,ITA,Chatanyara Kushanku,7.4,7.8,8.0,7.2,7.4,7.4,7.8,7.2,8.4,8.0,7.8,7.6,7.4,7.8,22.78
Karate1 Series A - Salzburg 2019,Male Kata R2-G1, 1 / 1,GOKTAS EMRE VEFA,TUR,Gankaku,7.8,8.6,8.6,8.4,7.6,8.0,8.0,7.8,9.0,8.6,8.2,7.4,8.4,7.8,24.4
Karate1 Series A - Salzburg 2019,Male Kata R2-G1, 1 / 1,AGUILAR RODRIGUEZ LUIS FELIPE,COL,Chatanyara Kushanku,7.0,8.0,8.2,8.0,7.4,7.2,8.0,7.8,8.6,8.4,8.0,7.6,7.6,8.2,23.58
Karate1 Series A - Salzburg 2019,Male Kata R2-G1, 1 / 1,SEKINE TOMU,JPN,Chatanyara Kushanku,8.6,8.8,8.6,9.0,7.8,8.2,8.6,8.2,8.8,8.4,8.6,7.6,7.8,8.6,25.62
Karate1 Series A - Salzburg 2019,Male Kata R2-G1, 1 / 1,MARTINEZ JOSEPH,USA,Suparinpei,8.2,8.4,8.6,7.8,7.8,8.0,8.2,8.0,8.4,8.8,8.2,8.0,8.2,8.2,24.46
Karate1 Series A - Salzburg 2019,Male Kata R2-G1, 1 / 1,RZAEV MEHMAN,RUS,Unsu,7.6,8.2,8.2,8.2,7.6,7.6,7.0,7.8,8.2,7.8,7.8,7.6,7.4,7.0,23.34
Karate1 Series A - Salzburg 2019,Male Kata R2-G1, 1 / 1,DIAZ ANTONIO,VEN,Anan Dai,8.2,9.0,9.0,8.2,8.2,8.6,8.8,8.0,8.6,9.0,8.4,8.4,8.4,8.8,25.54
Karate1 Series A - Salzburg 2019,Male Kata R2-G1, 1 / 1,SHIMOMURA SEREN,JPN,Ohan,8.4,8.6,9.2,9.0,8.4,7.4,8.8,8.4,8.8,9.2,8.6,8.2,8.2,9.0,25.8
Karate1 Series A - Salzburg 2019,Male Kata R2-G2, 1 / 1,SIMIC JOVAN,SRB,Unsu,7.4,8.0,7.8,7.4,7.4,7.0,7.6,8.0,7.8,7.6,7.2,7.4,7.0,7.8,22.52
Karate1 Series A - Salzburg 2019,Male Kata R2-G2, 1 / 1,UTRERA VÁZQUEZ DANIEL,ESP,Anan Dai,7.8,8.2,7.8,7.4,7.0,7.0,7.4,8.2,8.2,7.8,7.4,7.8,7.0,7.6,22.78
Karate1 Series A - Salzburg 2019,Male Kata R2-G2, 1 / 1,SANTOS RAFAEL,BRA,Gojushiho Sho,7.4,7.8,8.0,7.6,8.0,7.0,7.6,7.8,8.0,7.8,7.2,7.2,7.0,7.2,22.76
Karate1 Series A - Salzburg 2019,Male Kata R2-G2, 1 / 1,FUNADA AOI,JPN,Suparinpei,8.4,9.2,8.2,8.0,8.6,7.0,8.2,8.6,9.2,8.0,7.4,8.0,7.0,8.2,24.62
Karate1 Series A - Salzburg 2019,Male Kata R2-G2, 1 / 1,VALDIVIA MIRANDA JORDI,ESP,Anan Dai,8.0,7.8,8.0,7.8,8.4,7.0,7.6,8.2,8.0,8.0,7.4,8.4,7.0,7.4,23.54
Karate1 Series A - Salzburg 2019,Male Kata R2-G2, 1 / 1,LENA DEVID,ITA,Unsu,7.2,7.6,8.2,7.8,8.0,7.0,7.0,7.8,7.8,8.0,7.4,8.2,7.0,7.8,22.84
Karate1 Series A - Salzburg 2019,Male Kata R2-G2, 1 / 1,MOTO RYUJI,JPN,Gojushiho Sho,8.4,9.0,8.4,8.0,9.0,7.0,8.0,8.2,9.0,8.2,7.8,8.8,7.0,7.8,24.62
