Tournament,Category,Pool,Name,Nationality,Kata,TEC1,TEC2,TEC3,TEC4,TEC5,TEC6,TEC7,ATH1,ATH2,ATH3,ATH4,ATH5,ATH6,ATH7,Score
Karate1 Premier League - Madrid 2019,Female Kata R2-G1, 1 / 1,IWAMOTO EMIRI,JPN,064 Ohan Dai,8.4,8.2,8.4,8.4,8.4,8.4,8.4,8.2,7.8,8.2,8.0,8.2,8.4,8.6,25.02
Karate1 Premier League - Madrid 2019,Female Kata R2-G1, 1 / 1,OHUCHI MIRISA,JPN,008 Chatanyara Kushanku,8.0,7.8,8.8,8.8,8.4,8.6,8.8,7.6,8.2,8.4,8.6,8.4,8.8,8.8,25.68
Karate1 Premier League - Madrid 2019,Female Kata R2-G1, 1 / 1,BOTTARO VIVIANA,ITA,068 Papuren,8.4,8.6,8.6,9.0,8.0,8.2,9.0,8.0,8.4,8.2,8.8,7.8,8.2,9.0,25.36
Karate1 Premier League - Madrid 2019,Female Kata R2-G1, 1 / 1,JUETTNER JASMIN,GER,099 Unsu,7.6,8.0,8.6,8.4,7.8,7.8,8.4,7.4,8.4,8.0,8.6,7.6,8.0,8.2,24.2
Karate1 Premier League - Madrid 2019,Female Kata R2-G2, 1 / 1,SHIMIZU NATSUKI,JPN,001 Anan,8.2,7.8,7.6,7.8,7.8,7.0,8.2,8.0,7.4,7.4,8.0,7.8,6.8,8.0,23.34
Karate1 Premier League - Madrid 2019,Female Kata R2-G2, 1 / 1,D ONOFRIO TERRYANA,ITA,092 Suparinpei,7.8,8.2,7.8,7.8,8.2,6.8,7.6,8.0,7.8,7.6,7.8,8.0,6.6,7.4,23.34
Karate1 Premier League - Madrid 2019,Female Kata R2-G2, 1 / 1,TAIRA SAE,JPN,021 Gojushiho Sho,8.0,7.0,8.0,8.2,8.6,6.6,7.6,7.8,7.0,7.6,8.0,8.4,6.6,7.4,23.36
Karate1 Premier League - Madrid 2019,Female Kata R2-G2, 1 / 1,ARANDA JAVES INGRID LIZBETH,PER,041 Kanku Sho,7.6,7.4,8.2,8.0,7.2,6.8,7.2,7.8,7.4,7.6,8.2,7.4,6.6,7.4,22.26
Karate1 Premier League - Madrid 2019,Female Kata R2-G2, 1 / 1,KOKUMAI SAKURA,USA,068 Papuren,8.4,8.0,8.4,8.2,8.4,7.2,7.4,8.6,7.6,8.0,8.4,8.2,7.0,7.4,24.36
Karate1 Premier League - Madrid 2019,Female Kata R2-G2, 1 / 1,ROY RUBIO RAQUEL,ESP,092 Suparinpei,7.6,7.6,8.2,8.2,8.0,7.0,8.2,7.4,7.2,8.0,8.0,8.0,6.6,7.8,23.62
Karate1 Premier League - Madrid 2019,Female Kata R2-G2, 1 / 1,SHIMIZU KIYOU,JPN,092 Suparinpei,9.0,8.8,9.2,8.8,9.2,7.4,8.6,9.2,8.6,9.2,8.8,9.0,7.2,8.2,26.54
Karate1 Premier League - Madrid 2019,Female Kata R2-G2, 1 / 1,ISHIBASHI SAORI,JPN,021 Gojushiho Sho,8.6,7.6,8.8,8.4,8.8,6.8,7.8,8.8,7.2,8.6,8.6,8.6,6.8,8.0,24.92
Karate1 Premier League - Madrid 2019,Female Kata R2-G3, 1 / 1,LAU MO SHEUNG GRACE,HKG,092 Suparinpei,8.2,7.8,8.2,8.0,8.0,8.2,8.4,8.4,8.0,8.2,8.4,8.2,8.0,8.6,24.52
Karate1 Premier League - Madrid 2019,Female Kata R2-G3, 1 / 1,KWONG JESSICA,USA,002 Anan Dai,7.6,7.4,8.0,7.6,8.4,8.6,8.0,7.4,7.4,8.2,8.0,8.4,8.4,8.4,23.9
Karate1 Premier League - Madrid 2019,Female Kata R2-G3, 1 / 1,ONO HIKARU,JPN,008 Chatanyara Kushanku,8.8,8.4,8.6,8.6,8.8,9.0,8.4,8.6,8.4,8.6,8.4,8.6,8.8,8.6,25.94
Karate1 Premier League - Madrid 2019,Female Kata R2-G3, 1 / 1,BAGHERY BAZARDEH NEGIN,IRI,092 Suparinpei,7.0,7.2,8.0,7.2,8.0,8.2,7.6,7.2,7.2,8.0,7.4,8.0,8.4,8.0,22.98
Karate1 Premier League - Madrid 2019,Female Kata R2-G3, 1 / 1,ONO MAHO,JPN,068 Papuren,8.0,8.0,8.4,7.8,8.6,8.8,8.8,8.2,8.2,8.4,8.0,8.8,9.0,8.4,25.0
Karate1 Premier League - Madrid 2019,Female Kata R2-G3, 1 / 1,PEZZETTI MICHELA,ITA,068 Papuren,7.4,7.4,7.6,7.4,7.8,8.0,7.8,7.0,7.4,7.6,7.8,8.0,7.8,7.4,22.8
Karate1 Premier League - Madrid 2019,Female Kata R2-G3, 1 / 1,ESCUDERO SOLIS NURIA,ESP,002 Anan Dai,7.0,7.6,7.8,7.6,8.0,8.4,8.0,7.2,7.4,7.8,7.8,7.8,8.4,8.2,23.4
Karate1 Premier League - Madrid 2019,Female Kata R2-G3, 1 / 1,KOKUBO URARA,JPN,068 Papuren,7.4,8.0,7.8,8.2,8.2,8.6,8.0,7.4,8.2,8.0,8.4,8.4,8.6,8.4,24.44
Karate1 Premier League - Madrid 2019,Female Kata R2-G4, 1 / 1,SCORDO SANDY,FRA,078 Sansai,7.6,7.2,8.4,7.8,8.2,8.6,7.6,7.2,7.0,8.2,8.0,8.2,8.4,7.6,23.66
Karate1 Premier League - Madrid 2019,Female Kata R2-G4, 1 / 1,SEIWADA MASAMI,JPN,068 Papuren,8.4,8.0,8.2,8.2,8.6,9.4,7.8,8.4,7.8,8.0,8.4,8.6,9.2,7.8,24.8
Karate1 Premier League - Madrid 2019,Female Kata R2-G4, 1 / 1,SANCHEZ JAIME SANDRA,ESP,092 Suparinpei,9.0,8.4,9.6,8.6,9.2,9.0,8.2,8.4,8.2,9.2,9.0,9.0,8.8,8.0,26.48
Karate1 Premier League - Madrid 2019,Female Kata R2-G4, 1 / 1,NICOSANTI NOEMI,ITA,068 Papuren,8.0,7.2,8.8,8.2,8.2,8.2,8.0,8.2,7.2,8.4,8.0,8.2,8.4,8.0,24.4
Karate1 Premier League - Madrid 2019,Female Kata R2-G4, 1 / 1,UMEKAGE YUI,JPN,008 Chatanyara Kushanku,8.2,7.8,8.8,8.0,9.0,8.4,8.0,7.6,7.8,8.8,7.8,8.8,8.0,8.0,24.36
Karate1 Premier League - Madrid 2019,Female Kata R2-G4, 1 / 1,ELTEMUR DILARA,TUR,068 Papuren,8.4,8.0,8.6,8.2,8.8,8.8,8.0,8.6,8.2,8.8,8.2,8.8,8.6,7.8,25.26
Karate1 Premier League - Madrid 2019,Female Kata R2-G4, 1 / 1,ANACAN ALEXANDREA,NZL,064 Ohan Dai,8.2,7.2,7.8,8.0,8.4,8.4,7.8,8.0,7.4,8.0,8.2,8.6,8.2,7.8,24.06
Karate1 Premier League - Madrid 2019,Female Kata R2-G4, 1 / 1,ESPARTEIRO PATRICIA,POR,092 Suparinpei,7.8,7.4,8.4,8.0,8.2,8.2,7.8,7.8,7.4,8.4,8.2,7.8,8.6,7.6,23.94
Karate1 Premier League - Madrid 2019,Female Kata R3-G1, 1 / 1,OHUCHI MIRISA,JPN,092 Suparinpei,7.6,7.4,8.2,8.0,8.4,8.6,8.4,7.6,7.4,8.2,7.8,8.2,8.4,8.2,24.48
Karate1 Premier League - Madrid 2019,Female Kata R3-G1, 1 / 1,JUETTNER JASMIN,GER,020 Gojushiho Dai,6.8,7.0,7.8,7.6,7.8,8.2,7.6,6.8,7.2,7.8,7.6,8.0,8.0,8.0,23.12
Karate1 Premier League - Madrid 2019,Female Kata R3-G1, 1 / 1,IWAMOTO EMIRI,JPN,068 Papuren,8.2,8.4,8.4,7.8,8.8,8.8,8.8,8.2,8.4,8.4,7.8,9.0,8.6,8.8,25.54
Karate1 Premier League - Madrid 2019,Female Kata R3-G1, 1 / 1,BOTTARO VIVIANA,ITA,008 Chatanyara Kushanku,7.8,7.6,8.0,8.4,8.6,9.0,9.0,7.8,7.8,8.0,8.2,8.4,8.8,8.4,24.88
Karate1 Premier League - Madrid 2019,Female Kata R3-G1, 1 / 1,ISHIBASHI SAORI,JPN,015 Gankaku,7.4,7.6,8.0,7.6,8.4,8.4,8.2,7.4,7.6,8.4,7.6,8.6,8.4,8.6,23.98
Karate1 Premier League - Madrid 2019,Female Kata R3-G1, 1 / 1,ROY RUBIO RAQUEL,ESP,002 Anan Dai,7.2,7.6,7.8,8.2,8.2,8.2,8.4,7.2,7.8,8.0,8.2,8.0,8.0,8.0,24.14
Karate1 Premier League - Madrid 2019,Female Kata R3-G1, 1 / 1,KOKUMAI SAKURA,USA,092 Suparinpei,7.0,8.4,8.2,8.2,7.8,8.8,9.2,7.0,8.4,8.0,8.0,8.0,9.0,8.6,24.68
Karate1 Premier League - Madrid 2019,Female Kata R3-G1, 1 / 1,SHIMIZU KIYOU,JPN,008 Chatanyara Kushanku,8.6,9.0,8.8,8.8,8.8,9.4,9.4,8.6,9.0,8.8,8.8,8.8,9.2,9.0,26.6
Karate1 Premier League - Madrid 2019,Female Kata R3-G2, 1 / 1,ELTEMUR DILARA,TUR,008 Chatanyara Kushanku,7.8,7.8,8.0,8.4,8.6,8.4,6.8,8.0,7.6,8.2,8.8,8.4,8.2,6.6,24.26
Karate1 Premier League - Madrid 2019,Female Kata R3-G2, 1 / 1,KOKUBO URARA,JPN,008 Chatanyara Kushanku,7.6,8.2,7.6,8.2,8.2,7.6,7.0,7.8,8.0,7.6,8.4,8.0,7.6,6.8,23.4
Karate1 Premier League - Madrid 2019,Female Kata R3-G2, 1 / 1,LAU MO SHEUNG GRACE,HKG,008 Chatanyara Kushanku,8.2,8.6,8.0,8.6,8.4,8.8,7.0,8.2,8.4,8.4,8.8,8.2,8.6,6.6,25.14
Karate1 Premier League - Madrid 2019,Female Kata R3-G2, 1 / 1,ONO HIKARU,JPN,092 Suparinpei,8.2,9.0,8.4,8.8,8.8,8.2,7.2,8.2,8.8,8.4,8.6,8.8,8.4,7.0,25.4
Karate1 Premier League - Madrid 2019,Female Kata R3-G2, 1 / 1,NICOSANTI NOEMI,ITA,009 Chibana No Kushanku,7.6,7.6,7.4,8.2,8.0,7.2,6.8,7.4,7.8,7.6,8.4,7.8,7.0,6.8,22.66
Karate1 Premier League - Madrid 2019,Female Kata R3-G2, 1 / 1,ONO MAHO,JPN,008 Chatanyara Kushanku,7.6,8.4,7.2,8.0,8.6,8.0,7.0,8.2,8.8,7.8,8.4,8.8,7.8,6.6,23.84
Karate1 Premier League - Madrid 2019,Female Kata R3-G2, 1 / 1,SANCHEZ JAIME SANDRA,ESP,068 Papuren,9.0,8.8,8.6,9.0,9.0,9.0,7.4,8.8,8.6,8.8,9.0,8.8,9.0,7.2,26.68
Karate1 Premier League - Madrid 2019,Female Kata R3-G2, 1 / 1,SEIWADA MASAMI,JPN,008 Chatanyara Kushanku,7.4,7.6,7.8,8.4,8.2,7.8,7.0,7.4,7.6,7.6,8.2,8.0,7.4,6.8,23.02
Karate1 Premier League - Madrid 2019,Female Kata R4 Bronze Medal Match 1, 1 / 1,LAU MO SHEUNG GRACE,HKG,068 Papuren,9.2,8.4,8.6,8.2,8.8,8.6,8.6,9.4,8.4,8.4,8.4,8.6,8.4,8.8,25.68
Karate1 Premier League - Madrid 2019,Female Kata R4 Bronze Medal Match 1, 1 / 1,IWAMOTO EMIRI,JPN,002 Anan Dai,9.4,8.8,9.0,8.6,9.2,8.2,8.4,9.2,8.8,8.6,8.4,9.0,8.0,8.6,26.28
Karate1 Premier League - Madrid 2019,Female Kata R4 Bronze Medal Match 2, 1 / 1,BOTTARO VIVIANA,ITA,Suparinpei,9.4,8.8,9.2,8.6,8.4,8.2,8.6,9.0,8.6,9.0,8.8,8.4,8.0,8.8,26.06
Karate1 Premier League - Madrid 2019,Female Kata R4 Bronze Medal Match 2, 1 / 1,ONO HIKARU,JPN,068 Papuren,9.0,8.6,8.8,8.8,8.6,8.4,9.0,8.8,8.4,8.6,8.8,8.6,8.2,9.2,26.14
Karate1 Premier League - Madrid 2019,Female Kata R4 Gold Medal Match, 1 / 1,SHIMIZU KIYOU,JPN,009 Chibana No Kushanku,8.6,8.8,9.0,9.0,8.4,9.2,8.4,8.6,8.6,8.8,9.0,8.2,9.4,8.2,26.28
Karate1 Premier League - Madrid 2019,Female Kata R4 Gold Medal Match, 1 / 1,SANCHEZ JAIME SANDRA,ESP,008 Chatanyara Kushanku,8.8,9.0,9.2,9.4,8.2,9.4,8.6,8.8,9.2,9.2,9.4,8.0,9.0,8.4,27.0
Karate1 Premier League - Madrid 2019,Male Kata, 1 / 8,ALMOSAWI SAYED MOHAMMED,KUW,015 Gankaku,7.6,7.0,7.8,8.4,7.8,7.6,6.8,7.8,7.0,7.8,8.2,8.0,7.4,6.6,23.0
Karate1 Premier League - Madrid 2019,Male Kata, 1 / 8,ABE SAKICHI,JPN,092 Suparinpei,8.0,7.4,7.4,8.2,8.0,8.2,8.2,7.8,7.2,7.6,8.0,8.0,7.8,8.0,24.02
Karate1 Premier League - Madrid 2019,Male Kata, 1 / 8,SMOLIGA JULIAN ENRIK,SVK,068 Papuren,7.4,6.8,7.2,7.6,7.4,7.4,7.2,7.6,6.6,7.2,7.4,7.4,7.6,7.0,22.0
Karate1 Premier League - Madrid 2019,Male Kata, 1 / 8,EL HANNI MOHAMMED,MAR,021 Gojushiho Sho,7.2,7.6,7.6,7.4,8.0,7.8,7.0,8.0,7.4,8.0,7.8,8.2,7.6,7.2,22.84
Karate1 Premier League - Madrid 2019,Male Kata, 1 / 8,MOTO RYUJI,JPN,020 Gojushiho Dai,8.2,7.2,8.2,8.6,8.2,7.8,8.6,7.6,6.8,8.0,8.4,8.0,7.2,8.4,24.3
Karate1 Premier League - Madrid 2019,Male Kata, 1 / 8,GARCIA CUADRADO OSCAR,ESP,008 Chatanyara Kushanku,7.0,6.8,7.4,7.4,7.4,8.0,6.6,7.6,7.2,7.8,7.4,7.4,7.8,6.4,21.98
Karate1 Premier League - Madrid 2019,Male Kata, 1 / 8,IODICE ALESSANDRO,ITA,041 Kanku Sho,7.8,7.6,8.6,8.2,7.6,8.0,8.2,8.4,7.4,8.4,8.4,7.6,8.2,8.0,24.18
Karate1 Premier League - Madrid 2019,Male Kata, 1 / 8,DIAZ ANTONIO,VEN,001 Anan,7.6,7.6,8.4,8.8,8.2,7.2,7.8,7.8,7.2,8.2,8.4,8.2,7.2,7.6,23.6
Karate1 Premier League - Madrid 2019,Male Kata, 2 / 8,SHIMOMURA SEREN,JPN,001 Anan,8.0,8.2,8.0,8.6,8.2,7.6,8.6,8.0,8.2,8.0,8.4,8.2,7.6,8.8,24.4
Karate1 Premier League - Madrid 2019,Male Kata, 2 / 8,DU PLESSIS MICHAEL,RSA,067 Paiku,6.2,7.8,7.2,6.8,7.2,6.8,7.4,6.6,7.6,7.4,6.6,7.6,7.0,7.4,21.38
Karate1 Premier League - Madrid 2019,Male Kata, 2 / 8,ISIC FERRI,MKD,099 Unsu,7.4,8.0,7.6,7.4,7.4,7.0,7.8,7.4,7.8,7.4,7.0,7.6,7.0,7.6,22.4
Karate1 Premier League - Madrid 2019,Male Kata, 2 / 8,TOZAKI GAKUJI,USA,092 Suparinpei,7.6,8.4,7.8,8.2,7.8,7.4,7.6,7.8,8.2,7.6,8.0,7.8,7.2,7.6,23.2
Karate1 Premier League - Madrid 2019,Male Kata, 2 / 8,WANG YI-TA,TPE,047 Kururunfa,7.6,8.0,8.4,7.8,8.6,7.0,8.2,8.0,8.2,8.2,8.0,8.6,7.4,8.0,24.06
Karate1 Premier League - Madrid 2019,Male Kata, 2 / 8,VALET PATRICK,AUT,002 Anan Dai,7.2,7.8,7.2,7.8,7.4,6.6,8.0,7.8,7.8,7.6,7.8,7.4,6.8,7.6,22.58
Karate1 Premier League - Madrid 2019,Male Kata, 2 / 8,SHIMBABA ISSEI,JPN,092 Suparinpei,8.2,8.8,8.2,9.0,8.4,7.4,8.4,8.4,8.8,8.4,8.8,8.4,7.6,8.2,25.06
Karate1 Premier League - Madrid 2019,Male Kata, 3 / 8,HIBI YUTA,JPN,001 Anan,8.2,7.6,8.2,8.0,8.6,8.2,8.2,8.4,7.2,7.8,8.4,8.8,8.2,7.8,24.54
Karate1 Premier League - Madrid 2019,Male Kata, 3 / 8,SUVAJCEVIC STEFAN,SRB,041 Kanku Sho,7.8,7.4,7.6,7.8,8.2,7.8,7.6,8.0,7.6,7.4,8.4,8.4,8.0,7.6,23.32
Karate1 Premier League - Madrid 2019,Male Kata, 3 / 8,STOWELL MASON,USA,002 Anan Dai,7.4,7.8,7.2,7.6,7.8,7.6,7.2,7.6,7.6,7.4,8.0,8.0,7.8,7.0,22.72
Karate1 Premier League - Madrid 2019,Male Kata, 3 / 8,OZDEMIR ENES,TUR,041 Kanku Sho,8.6,8.0,7.6,8.6,8.8,8.0,8.6,8.8,7.8,7.4,8.8,9.0,8.2,8.4,25.26
Karate1 Premier League - Madrid 2019,Male Kata, 3 / 8,RAMIREZ WALDO,MEX,041 Kanku Sho,6.8,7.2,7.0,7.4,8.0,7.8,6.6,7.0,7.0,6.8,7.6,8.4,7.8,6.6,21.6
Karate1 Premier League - Madrid 2019,Male Kata, 3 / 8,AYATO KAI,JPN,020 Gojushiho Dai,7.8,7.0,7.0,7.2,8.4,8.2,7.8,7.8,7.0,6.6,7.2,8.8,7.8,7.2,22.62
Karate1 Premier League - Madrid 2019,Male Kata, 3 / 8,BUSATO MATTIA,ITA,021 Gojushiho Sho,8.6,7.6,8.0,8.4,8.2,8.4,8.4,8.6,7.8,7.8,8.8,8.6,8.2,8.6,25.12
Karate1 Premier League - Madrid 2019,Male Kata, 4 / 8,UEMURA TAKUYA,JPN,063 Ohan,8.6,8.0,8.4,8.4,7.4,8.4,8.0,8.8,7.8,8.6,8.2,7.2,8.4,7.8,24.68
Karate1 Premier League - Madrid 2019,Male Kata, 4 / 8,PETRILLO DANIELE,ITA,099 Unsu,7.4,7.4,8.2,7.6,6.8,7.6,7.4,7.2,7.4,8.4,7.8,6.4,7.8,7.4,22.46
Karate1 Premier League - Madrid 2019,Male Kata, 4 / 8,MONTARELLO ENZO,FRA,020 Gojushiho Dai,7.6,7.6,8.6,8.0,6.4,8.0,6.8,7.2,7.2,8.6,8.0,6.2,7.8,7.0,22.9
Karate1 Premier League - Madrid 2019,Male Kata, 4 / 8,PARK HEEJUN,KOR,064 Ohan Dai,8.0,8.2,8.8,8.2,7.0,8.4,7.6,8.4,8.0,9.0,8.4,6.8,8.2,7.6,24.46
Karate1 Premier League - Madrid 2019,Male Kata, 4 / 8,NAGY BOTOND,HUN,002 Anan Dai,8.4,8.6,8.2,8.0,6.8,7.6,7.2,8.2,8.4,8.0,7.8,6.8,7.4,7.4,23.62
Karate1 Premier League - Madrid 2019,Male Kata, 4 / 8,SHAWKY AHMED,EGY,021 Gojushiho Sho,7.8,8.4,8.6,8.2,6.4,7.8,7.8,7.4,8.0,8.6,8.0,6.4,8.2,7.6,23.74
Karate1 Premier League - Madrid 2019,Male Kata, 4 / 8,QUINTERO CAPDEVILA DAMIAN HUGO,ESP,047 Kururunfa,8.2,8.8,8.8,8.4,7.2,8.6,8.6,8.0,8.8,8.6,8.2,7.2,8.4,8.4,25.42
Karate1 Premier League - Madrid 2019,Male Kata, 5 / 8,TORRES GUTIERREZ ARIEL,USA,001 Anan,7.4,7.4,6.8,6.6,7.2,7.8,7.4,7.4,8.0,7.0,6.6,7.8,8.0,7.8,22.3
Karate1 Premier League - Madrid 2019,Male Kata, 5 / 8,GALAN LOPEZ SERGIO,ESP,002 Anan Dai,7.0,7.0,7.8,7.6,7.4,8.2,7.6,7.0,7.8,8.0,7.8,7.6,8.2,7.4,22.78
Karate1 Premier League - Madrid 2019,Male Kata, 5 / 8,AKIYOSHI YUTO,JPN,092 Suparinpei,7.8,6.8,7.0,8.0,7.8,7.4,7.0,7.8,7.2,7.0,8.0,7.6,7.2,7.0,22.14
Karate1 Premier League - Madrid 2019,Male Kata, 5 / 8,BAKWADI OFENTSE,BOT,001 Anan,6.8,6.6,7.2,7.2,7.0,6.8,6.8,6.8,6.8,7.2,7.4,7.2,6.8,7.0,20.72
Karate1 Premier League - Madrid 2019,Male Kata, 5 / 8,HOSHI ISAAC,NZL,001 Anan,7.2,7.8,7.4,7.0,7.4,7.0,6.8,7.2,7.6,7.4,7.0,8.2,7.2,7.4,21.72
Karate1 Premier League - Madrid 2019,Male Kata, 5 / 8,UJIHARA YUKI,SUI,064 Ohan Dai,7.6,7.6,7.6,7.8,7.8,8.0,6.4,7.6,8.0,8.0,7.8,7.8,7.8,6.8,23.12
Karate1 Premier League - Madrid 2019,Male Kata, 5 / 8,MOTO KAZUMASA,JPN,020 Gojushiho Dai,8.4,8.2,8.2,8.2,8.2,8.4,8.8,8.4,8.4,8.4,8.4,8.0,8.4,8.6,24.92
Karate1 Premier League - Madrid 2019,Male Kata, 6 / 8,RZAEV MEHMAN,RUS,015 Gankaku,8.0,6.6,7.6,8.2,7.2,6.6,7.2,7.8,6.6,7.8,7.6,7.2,6.8,7.2,22.0
Karate1 Premier League - Madrid 2019,Male Kata, 6 / 8,ARANGO NYKOLAI,DOM,068 Papuren,7.0,7.4,7.8,7.6,7.4,6.8,7.8,7.4,7.4,7.6,7.6,7.4,7.0,7.8,22.4
Karate1 Premier League - Madrid 2019,Male Kata, 6 / 8,FUNAKOSHI DAISUKE,JPN,009 Chibana No Kushanku,8.2,7.6,8.0,7.8,7.4,7.0,7.6,8.4,7.6,8.0,7.6,7.6,7.2,7.6,22.94
Karate1 Premier League - Madrid 2019,Male Kata, 6 / 8,KULYK VITALIY,UKR,068 Papuren,6.8,6.4,6.8,7.4,7.2,6.0,7.0,6.6,6.4,7.0,7.2,7.2,6.0,7.0,20.6
Karate1 Premier League - Madrid 2019,Male Kata, 6 / 8,STEA SAMUEL,ITA,021 Gojushiho Sho,7.6,6.8,7.0,8.2,7.6,7.2,8.0,8.4,6.8,7.2,7.8,7.8,7.4,8.2,22.58
Karate1 Premier League - Madrid 2019,Male Kata, 6 / 8,HAYASHIDA CHIKASHI,JPN,020 Gojushiho Dai,8.4,8.0,8.2,8.6,7.8,8.4,8.2,8.4,8.0,8.4,8.4,7.8,8.4,8.2,24.86
Karate1 Premier League - Madrid 2019,Male Kata, 6 / 8,SOFUOGLU ALI,TUR,020 Gojushiho Dai,8.6,8.4,8.0,8.8,8.2,8.6,8.0,8.2,8.4,8.0,8.4,8.2,8.8,8.0,25.08
Karate1 Premier League - Madrid 2019,Male Kata, 7 / 8,KIKUCHI RYONOSUKE,JPN,092 Suparinpei,8.2,9.0,8.4,8.6,8.2,8.6,8.0,8.4,8.8,8.6,9.0,8.2,8.6,8.2,25.32
Karate1 Premier League - Madrid 2019,Male Kata, 7 / 8,GOKTAS EMRE VEFA,TUR,099 Unsu,8.0,9.2,8.2,9.0,8.4,8.4,7.6,8.2,9.2,8.4,9.2,8.4,8.8,7.8,25.18
Karate1 Premier League - Madrid 2019,Male Kata, 7 / 8,MARTINEZ JOSEPH,USA,001 Anan,7.6,8.2,7.8,7.2,7.4,7.8,7.4,7.6,8.2,7.8,8.4,7.4,7.6,7.4,22.86
Karate1 Premier League - Madrid 2019,Male Kata, 7 / 8,GALLO GIANLUCA,ITA,099 Unsu,8.0,8.8,8.4,8.8,7.8,8.0,8.0,8.0,8.8,8.6,8.6,7.8,8.0,7.8,24.46
Karate1 Premier League - Madrid 2019,Male Kata, 7 / 8,HEYDAROV ROMAN,AZE,020 Gojushiho Dai,7.4,8.2,7.8,8.0,7.4,8.0,7.2,7.4,8.4,7.6,8.4,7.2,7.8,7.2,23.08
Karate1 Premier League - Madrid 2019,Male Kata, 7 / 8,NISHIYAMA KAKERU,JPN,090 Shisochin,8.0,8.8,8.8,8.2,8.2,8.8,8.2,8.0,8.8,8.8,8.4,8.2,8.6,8.2,25.2
Karate1 Premier League - Madrid 2019,Male Kata, 7 / 8,SMORGUNER ILJA,GER,064 Ohan Dai,8.0,8.2,8.2,8.0,7.4,8.0,7.8,7.8,8.0,8.4,8.8,7.2,7.8,7.6,23.88
Karate1 Premier League - Madrid 2019,Male Kata, 8 / 8,PETRONI GABRIELE,ITA,002 Anan Dai,7.8,7.8,8.0,6.6,7.8,8.0,8.2,7.6,7.6,7.8,6.8,7.8,8.4,7.8,23.48
Karate1 Premier League - Madrid 2019,Male Kata, 8 / 8,KINJO ARATA,JPN,001 Anan,8.4,8.4,8.0,8.0,8.2,8.4,8.6,8.4,8.2,8.0,8.2,8.2,8.6,8.4,24.94
Karate1 Premier League - Madrid 2019,Male Kata, 8 / 8,CARBONELL LOPEZ JOSE MANUEL,ESP,021 Gojushiho Sho,8.2,7.8,7.4,7.6,7.4,7.8,8.0,8.0,7.8,7.2,7.8,7.4,8.2,8.0,23.32
Karate1 Premier League - Madrid 2019,Male Kata, 8 / 8,ALMOSAWI SAYED SALMAN,KUW,099 Unsu,7.6,7.4,7.6,6.4,8.2,7.6,8.2,7.8,7.4,7.4,6.6,8.0,8.4,8.0,22.92
Karate1 Premier League - Madrid 2019,Male Kata, 8 / 8,FABIAN PETER,SVK,002 Anan Dai,7.4,7.4,7.6,6.2,7.0,8.4,8.4,7.4,7.4,7.6,6.4,6.8,8.8,8.0,22.4
Karate1 Premier League - Madrid 2019,Male Kata, 8 / 8,ELHAKIMI ADNANE,MAR,021 Gojushiho Sho,7.6,7.6,7.4,7.6,8.6,8.6,8.8,7.4,7.6,7.2,7.8,8.6,9.2,8.8,23.86
Karate1 Premier League - Madrid 2019,Male Kata, 8 / 8,CAEIROS JORGE,POR,099 Unsu,7.2,7.2,7.4,7.4,7.4,7.8,7.8,7.2,7.0,7.0,7.6,7.2,8.0,7.4,22.08
Karate1 Premier League - Madrid 2019,Male Kata R2-G1, 1 / 1,MOTO RYUJI,JPN,021 Gojushiho Sho,8.2,7.6,8.0,7.6,8.2,8.0,8.0,8.2,7.0,8.0,7.0,8.0,7.8,8.4,23.94
Karate1 Premier League - Madrid 2019,Male Kata R2-G1, 1 / 1,DIAZ ANTONIO,VEN,092 Suparinpei,8.0,8.4,7.8,8.2,7.8,7.8,8.4,7.8,8.2,7.6,7.6,7.6,7.8,8.6,23.76
Karate1 Premier League - Madrid 2019,Male Kata R2-G1, 1 / 1,SHIMBABA ISSEI,JPN,068 Papuren,8.6,8.2,8.2,8.0,9.0,8.4,8.6,8.8,8.8,7.8,7.8,8.8,8.2,8.6,25.32
Karate1 Premier League - Madrid 2019,Male Kata R2-G1, 1 / 1,ABE SAKICHI,JPN,064 Ohan Dai,7.8,8.0,7.6,7.8,8.8,8.0,7.4,7.8,8.4,7.8,8.0,8.4,7.6,7.4,23.6
Karate1 Premier League - Madrid 2019,Male Kata R2-G1, 1 / 1,SHIMOMURA SEREN,JPN,064 Ohan Dai,7.6,9.0,8.0,8.4,8.0,8.2,7.8,7.6,8.8,8.4,8.2,7.8,8.2,8.0,24.26
Karate1 Premier League - Madrid 2019,Male Kata R2-G1, 1 / 1,WANG YI-TA,TPE,001 Anan,7.4,9.2,7.8,8.2,8.8,8.0,8.0,7.8,9.0,8.0,8.4,8.4,8.6,8.4,24.5
Karate1 Premier League - Madrid 2019,Male Kata R2-G1, 1 / 1,IODICE ALESSANDRO,ITA,099 Unsu,8.4,8.8,8.2,8.8,7.6,7.8,8.6,8.0,9.2,8.4,8.8,7.4,8.2,8.6,25.2
Karate1 Premier League - Madrid 2019,Male Kata R2-G1, 1 / 1,TOZAKI GAKUJI,USA,002 Anan Dai,8.2,9.4,8.2,8.6,8.6,8.2,8.2,8.0,9.0,8.2,8.6,8.8,8.6,8.2,25.12
